# id	object	project	UTh(f2)	obsmins(f1)	tau.225GHz(f3)	NEFD(f4) okchannels	scanspeed(f1)	Tamb(f1)	foc.dZ(f2)	AZd(f0) ELd(f0)	RAh(f1) DECd(f0)	PAd(f1)	pnt.dAZ(f1) pnt.dEL(f1)	pnt.X(f1) pnt.Y(f1)	src.peak(s3) src.dpeak(s2)	src.int(s3) src.dint(s2)	src.FWHM(f1) src.dFWHM(f1)
2013-04-15.146	0851+202	227-12	18.06	2.0	0.448	0.0204 102	37.7	6.6	-1.50	125 64	8.9 20	-43.8	5.1 0.4	-9.3 -50.2	2.33 6.5E-3	2.64 8.0E-3	19.2 0.1
2013-04-15.147	0851+202	test	18.13	0.8	0.425	0.0164 102	38.1	6.6	-1.80	127 65	8.9 20	-42.7	-3.4 -1.1	-10.0 -48.4	2.10 7.5E-3	2.47 9.0E-3	19.3 0.1
2013-04-15.148	0851+202	test	18.15	1.0	0.425	0.0181 101	38.1	6.6	-2.40	127 65	8.9 20	-42.4	-2.8 -1.8	-9.3 -48.8	1.56 7.2E-3	2.34 0.011	21.9 0.1
2013-04-15.149	0851+202	test	18.17	0.8	0.400	0.0180 101	38.3	6.6	-3.00	128 65	8.9 20	-42.0	-4.0 -0.5	-10.8 -47.3	1.02 6.4E-3	2.05 0.011	25.3 0.1
2013-04-15.150	0851+202	test	18.20	1.0	0.400	0.0180 101	35.8	6.6	-1.20	128 65	8.9 20	-41.6	-2.2 -0.2	-8.6 -46.7	2.21 5.6E-3	2.50 8.0E-3	19.1 0.0
2013-04-15.151	0851+202	test	18.22	0.8	0.400	0.0166 101	38.1	6.6	-0.60	129 66	8.9 20	-41.2	-0.4 -0.0	-6.7 -46.3	1.96 7.6E-3	2.46 9.2E-3	20.3 0.1
2013-04-15.152	1055+018	test	18.31	1.8	0.403	0.0141 98	38.1	6.6	-1.30	116 32	11.0 2	-45.7	-8.5 -8.2	-3.6 -72.6	0.916 3.3E-3	1.15 5.6E-3	20.4 0.1
# Mon Apr 15 18:31:32 UTC 2013 - Alex Karim: Still some larger clouds around the summit. Will have sunk probably soon.
2013-04-15.162	0823+033	227-12	19.78	2.1	0.311	0.0169 94	37.1	6.6	-1.30	-161 55	8.4 3	15.3	-6.2 -1.8	10.9 -65.3	0.420 3.4E-3	0.453 6.3E-3	18.4 0.1
2013-04-15.163	0823+033	227-12	19.84	0.8	0.341	0.0138 96	38.1	6.6	-1.80	-160 54	8.4 3	16.4	-3.0 0.6	11.7 -66.5	0.393 4.3E-3	0.429 6.0E-3	18.9 0.2
2013-04-15.164	0823+033	227-12	19.87	1.0	0.341	0.0126 94	37.5	6.6	-2.40	-159 54	8.4 3	16.8	-2.5 0.4	12.4 -67.0	0.301 4.1E-3	0.393 6.6E-3	20.5 0.3
2013-04-15.165	0823+033	227-12	19.89	1.0	0.341	0.0138 94	36.4	6.6	-3.00	-158 54	8.4 3	17.2	-2.3 1.0	12.4 -66.6	0.199 4.4E-3	0.352 0.010	23.6 0.5
2013-04-15.166	0823+033	227-12	19.91	1.1	0.392	0.0145 96	36.6	6.6	-1.20	-158 54	8.4 3	17.6	-2.7 1.0	12.4 -66.8	0.440 3.8E-3	0.471 7.7E-3	18.5 0.2
2013-04-15.167	0823+033	227-12	19.93	1.0	0.392	0.0140 96	36.6	6.6	-0.60	-157 54	8.4 3	18.0	-2.6 2.4	12.8 -65.6	0.393 4.1E-3	0.430 6.7E-3	18.7 0.2
2013-04-15.168	0823+033	test	19.99	1.0	0.347	0.0123 95	36.3	6.6	-1.30	-156 54	8.4 3	19.0	-3.3 0.7	12.2 -67.9	0.445 3.3E-3	0.479 5.5E-3	18.5 0.1
2013-04-15.169	0823+033	test	20.01	1.0	0.347	0.0139 94	36.2	6.6	-1.90	-156 54	8.4 3	19.4	-2.2 0.3	13.5 -68.6	0.385 6.0E-3	0.426 8.3E-3	18.5 0.3
2013-04-15.170	0823+033	test	20.03	0.8	0.347	0.0124 95	38.2	6.6	-2.50	-155 54	8.4 3	19.8	-3.0 0.3	12.7 -68.7	0.286 4.3E-3	0.381 8.3E-3	20.5 0.3
2013-04-15.171	0823+033	test	20.05	0.8	0.297	0.0139 96	38.2	6.6	-0.70	-155 53	8.4 3	20.2	-2.4 1.8	13.3 -67.5	0.385 4.1E-3	0.407 6.5E-3	18.5 0.2
2013-04-15.172	0823+033	test	20.07	0.8	0.297	0.0159 96	38.1	5.2	-0.10	-154 53	8.4 3	20.6	-3.0 4.0	13.0 -65.5	0.289 4.1E-3	0.384 0.011	20.6 0.3
# Mon Apr 15 20:09:19 UTC 2013 - Alex Karim: Tau around 0.3-0.4. Last focus fit not very good, hence added more data points. New absolute value still low, i.e. -1.2.
2013-04-15.182	1055+018	test	21.36	2.1	0.311	0.0176 98	37.3	5.0	-1.20	174 54	11.0 2	-4.7	-1.9 1.2	7.3 -59.1	1.20 3.4E-3	1.31 7.6E-3	18.7 0.1
2013-04-15.183	1055+018	test	21.43	1.1	0.346	0.0148 98	36.2	5.1	-1.50	176 54	11.0 2	-3.2	-0.4 -2.5	7.6 -59.3	1.21 4.6E-3	1.26 6.7E-3	18.3 0.1
2013-04-15.184	1055+018	test	21.45	0.8	0.346	0.0136 98	38.1	5.2	-2.10	176 54	11.0 2	-2.8	0.3 -2.9	8.4 -59.9	1.02 4.5E-3	1.27 0.011	19.7 0.1
2013-04-15.185	1055+018	test	21.48	0.8	0.314	0.0130 97	38.1	5.2	-2.70	177 54	11.0 2	-2.4	-0.5 -3.2	7.8 -60.2	0.735 5.4E-3	1.14 8.1E-3	22.1 0.1
2013-04-15.186	1055+018	test	21.50	1.0	0.314	0.0135 98	37.1	5.2	-0.90	177 54	11.0 2	-1.9	-0.6 -2.6	7.8 -59.8	1.15 4.6E-3	1.22 7.0E-3	18.7 0.1
2013-04-15.187	1055+018	test	21.52	1.0	0.314	0.0135 97	36.0	5.2	-0.30	178 54	11.0 2	-1.5	-0.4 -1.1	8.1 -58.4	0.877 5.4E-3	1.19 9.1E-3	20.5 0.1
# Mon Apr 15 21:35:36 UTC 2013 - Alex Karim: Tau still very stable around 0.3. Focus still low, new value -1.27.
2013-04-15.196	0851+202	test	22.78	2.0	0.401	0.0149 93	37.6	4.9	-1.27	-98 45	8.9 20	57.3	-5.8 -6.3	9.3 -96.1	2.61 3.9E-3	2.90 6.5E-3	18.7 0.0
2013-04-15.197	0851+202	test	22.85	1.0	0.231	0.0130 95	36.9	5.0	-1.50	-97 44	8.9 20	57.4	0.4 -0.1	9.7 -96.8	2.42 4.2E-3	2.65 7.6E-3	18.9 0.0
2013-04-15.198	0851+202	test	22.87	0.8	0.231	0.0133 95	38.4	5.1	-2.10	-97 44	8.9 20	57.5	0.6 -0.6	9.9 -97.5	2.29 4.5E-3	2.60 8.6E-3	19.0 0.0
2013-04-15.199	0851+202	test	22.89	1.0	0.231	0.0132 96	35.9	5.1	-2.70	-97 43	8.9 20	57.5	0.9 -1.5	10.2 -98.5	1.84 4.7E-3	2.53 8.9E-3	21.2 0.0
2013-04-15.200	0851+202	test	22.91	1.0	0.279	0.0130 97	36.0	5.1	-0.90	-97 43	8.9 20	57.5	0.2 0.1	9.5 -97.1	2.21 4.4E-3	2.59 8.1E-3	19.6 0.0
2013-04-15.201	0851+202	test	22.94	0.8	0.279	0.0123 97	38.0	5.1	-0.30	-96 43	8.9 20	57.6	-0.1 1.0	9.2 -96.4	1.71 5.6E-3	2.58 0.012	21.9 0.1
# Mon Apr 15 23:00:56 UTC 2013 - Alex Karim: Tau still very stable around 0.3, right now just few little spikes. Latest focus looked promising, new value -1.57. We're going to add 30min more to 227-12 and go via 221-12 to D13-12.
2013-04-15.206	0851+202	227-12	23.61	1.8	0.331	0.0141 101	38.2	5.0	-1.57	-90 35	8.9 20	58.1	-1.8 -3.7	7.2 -104.9	2.58 3.6E-3	2.77 6.5E-3	18.8 0.0
# Mon Apr 15 23:41:24 UTC 2013 - Alex Karim: New project 221-12. Targeting C39326 for 30min. Tau now 0.3, slightly decreasing.
# Tue Apr 16 00:10:26 UTC 2013 - Alex Karim: Contrarily to what I wrote earlier, the remote obs are a flux monitoring project and hence no GISMO calibration. Sorry for the confusion.
2013-04-16.2	1044+719	D13-12	0.24	2.0	0.233	0.0149 97	37.6	5.0	-1.57	-19 49	10.8 72	124.5	2.2 1.9	-8.1 -101.9	1.05 3.8E-3	1.11 5.9E-3	18.7 0.1
2013-04-16.3	1044+719	D13-12	0.31	0.8	0.256	0.0128 98	38.1	4.9	-1.70	-19 49	10.8 72	123.4	1.6 6.7	-7.3 -102.2	1.06 4.0E-3	1.13 7.9E-3	18.6 0.1
2013-04-16.4	1044+719	D13-12	0.33	0.8	0.256	0.0137 98	38.1	4.9	-2.30	-19 49	10.8 72	123.1	2.0 6.0	-6.9 -103.0	0.967 4.2E-3	1.06 7.5E-3	19.0 0.1
2013-04-16.5	1044+719	D13-12	0.35	0.8	0.256	0.0131 98	38.3	4.9	-2.90	-19 49	10.8 72	122.7	2.4 6.0	-6.5 -103.1	0.753 4.8E-3	1.03 7.7E-3	21.1 0.1
2013-04-16.14	1044+719	D13-12	1.76	2.0	0.351	0.0155 99	37.2	4.6	-1.70	-23 43	10.8 72	100.0	0.0 5.4	-5.3 -106.6	1.12 3.5E-3	1.16 5.4E-3	18.7 0.1
# Tue Apr 16 21:56:33 UTC 2013 - Alex Karim: Until three Markus and I will lead the shift. We'll start with initial calibrations and target 197-12 mostly.
# Tue Apr 16 21:57:28 UTC 2013 - Alex Karim: During the high elevations times of 197-12 we'll resort to one of the faint sources in 222-12 given the very low tau.
# Tue Apr 16 21:58:06 UTC 2013 - Alex Karim: Tau was constantly dropping since the afternoon, being now around 0.2.
2013-04-16.207	1308+326	197-12	22.24	1.9	0.263	0.0206 102	37.4	4.7	-2.00	98 71	13.2 32	-69.1	-11.6 14.0	-20.2 -46.2	0.709 4.2E-3	0.798 9.1E-3	19.1 0.1
2013-04-16.208	1308+326	197-12	22.32	0.8	0.294	0.0162 102	38.2	4.9	-1.50	99 72	13.2 32	-68.6	4.2 2.0	-20.0 -41.8	0.685 6.7E-3	0.754 9.9E-3	18.8 0.2
2013-04-16.209	1308+326	197-12	22.34	0.8	0.259	0.0171 102	35.6	4.9	-2.10	99 72	13.2 32	-68.5	4.2 1.4	-20.1 -42.0	0.699 5.7E-3	0.710 8.2E-3	18.4 0.1
2013-04-16.210	1308+326	197-12	22.36	0.9	0.259	0.0193 102	37.5	4.9	-2.70	100 73	13.2 32	-68.4	4.4 2.2	-20.1 -40.9	0.572 7.3E-3	0.705 0.011	20.8 0.2
2013-04-16.211	1308+326	197-12	22.39	0.8	0.259	0.0166 103	38.3	4.9	-0.90	100 73	13.2 32	-68.2	5.5 2.9	-18.9 -39.9	0.538 6.0E-3	0.674 8.5E-3	19.8 0.2
2013-04-16.212	1308+326	197-12	22.41	1.0	0.289	0.0202 102	37.1	4.9	-0.30	101 73	13.2 32	-68.0	6.2 4.3	-18.2 -38.1	0.360 7.0E-3	0.598 0.014	24.3 0.4
# Tue Apr 16 22:31:39 UTC 2013 - Alex Karim: Focus fit came out well, new value -1.79. Tau now around 0.3, doesn't seem to decrease anymore.
2013-04-16.214	1413+135	222-12	22.93	1.9	0.197	0.0203 99	37.9	4.5	-1.79	126 55	14.3 13	-41.5	-0.2 3.3	-8.9 -49.7	0.265 3.7E-3	0.286 6.0E-3	18.9 0.3
# Tue Apr 16 23:34:23 UTC 2013 - Alex Karim: Problems with the NGC4631 map, possibly because of too high scanning speed given the high elevation. Resorting to 227-12 now for an hour.
# Tue Apr 16 23:34:58 UTC 2013 - Alex Karim: Tau climbing a little bit but still below 0.4. Will keep an eye on that.
2013-04-16.218	1055+018	227-12	23.59	1.7	0.353	0.0188 99	36.9	4.8	-1.79	-134 44	11.0 2	35.2	-2.7 -6.8	12.9 -76.0	1.27 4.7E-3	1.40 7.9E-3	18.7 0.1
# Tue Apr 16 23:52:46 UTC 2013 - Alex Karim: Also COSMOS map looks incomplete. Need to stop for a bit.
2013-04-16.221	1044+719	D13-12	0.05	1.9	0.296	0.0157 99	38.4	5.5	-1.79	-18 50	10.8 72	126.7	-0.1 -10.3	-6.2 -99.6	1.10 2.9E-3	1.21 6.2E-3	18.5 0.0
#2013-04-17.1	1044+719	test	0.24	2.3	0.238	0.0133 99	132.3	5.6	-1.79	-19 49	10.8 72	123.3	597.5 608.2	581.9 505.6	0.748 0.038	-5.66E-4 0.027	14.8 0.8
# Wed Apr 17 00:24:50 UTC 2013 - Alex Karim: Seems there are software issues when OTFs are executed. So, we're running two test maps now and see. Afterwards reboot probably.
# Wed Apr 17 01:04:48 UTC 2013 - Alex Karim: OTFs not working yet. Antenna takes all subscans but only a third or so arrive. We resort to Lissajous i.e. no subscans per scan. New project D13-12, Johannes in charge.
2013-04-17.13	1044+719	test	2.27	2.0	0.269	0.0148 100	37.4	5.6	-1.80	-23 40	10.8 72	91.5	-17.2 7.9	-3.6 -107.8	1.16 2.8E-3	1.21 4.7E-3	18.5 0.0
# Wed Apr 17 02:24:33 UTC 2013 - scan  2013-04-17.9 contains no data. operator found runaway mopsic process on mrt-lx3. Maybe that was the culprit for our trouble? JS
2013-04-17.23	1044+719	D13-12	3.88	2.0	0.310	0.0161 101	37.3	5.7	-1.80	-22 33	10.8 72	69.4	-0.5 -0.1	-1.5 -112.0	1.20 3.8E-3	1.26 6.5E-3	18.6 0.1
2013-04-17.33	1039+811	D13-12	5.47	1.8	0.324	0.0153 99	37.7	5.6	-1.80	-9 32	10.7 81	51.9	-0.3 -0.5	-3.3 -110.7	0.498 4.1E-3	0.556 5.6E-3	19.2 0.2
2013-04-17.34	1039+811	D13-12	5.50	1.1	0.324	0.0134 99	36.4	5.7	-1.80	-9 32	10.7 81	51.5	-0.4 -0.5	-3.0 -110.7	0.481 3.5E-3	0.493 6.2E-3	18.1 0.1
2013-04-17.35	1039+811	D13-12	5.53	0.8	0.324	0.0131 99	38.4	5.7	-2.40	-9 32	10.7 81	51.2	-1.0 -2.2	-3.9 -112.4	0.433 4.0E-3	0.498 7.5E-3	19.3 0.2
2013-04-17.37	1039+811	D13-12	5.58	1.9	0.185	0.0158 99	37.7	5.8	-1.30	-9 32	10.7 81	50.4	-1.7 0.0	-4.6 -110.2	0.444 3.3E-3	0.475 5.8E-3	18.5 0.1
2013-04-17.38	1039+811	D13-12	5.61	1.6	0.181	0.0157 100	38.6	5.8	-0.60	-9 31	10.7 81	49.9	-0.2 0.7	-2.8 -109.5	0.354 3.7E-3	0.415 6.5E-3	19.4 0.2
2013-04-17.39	1039+811	D13-12	5.65	2.0	0.181	0.0158 99	37.2	5.8	-2.30	-9 31	10.7 81	49.3	-0.4 -1.4	-3.5 -111.5	0.435 3.0E-3	0.517 7.2E-3	19.6 0.1
2013-04-17.40	1039+811	D13-12	5.69	2.0	0.216	0.0169 99	37.6	5.8	-2.80	-9 31	10.7 81	48.8	-0.6 -1.3	-3.5 -111.5	0.358 3.9E-3	0.484 8.7E-3	20.8 0.2
# Wed Apr 17 05:49:07 UTC 2013 - Ting Su: The lissajous_tiny2min still doesnt work well when doing the focus .Better set the focus by hand and make sure no missing scan in the queue
# Wed Apr 17 06:14:38 UTC 2013 - note that the following scans are made after sunrise -- JS
2013-04-17.45	1039+811	D13-12	6.47	1.9	0.247	0.0135 102	37.2	6.9	-1.80	-7 30	10.7 81	38.0	-0.4 -1.3	-3.0 -111.2	0.515 4.0E-3	0.545 5.3E-3	18.8 0.1
2013-04-17.51	1842+681	test	9.89	2.0	0.285	0.0162 96	37.8	9.6	-1.80	-28 41	18.7 68	91.9	3.4 5.8	0.6 -104.9	0.323 3.1E-3	0.354 5.1E-3	19.1 0.2
2013-04-17.52	1842+681	test	9.97	0.8	0.218	0.0136 95	38.1	9.4	-1.80	-28 41	18.7 68	90.9	4.6 6.1	1.9 -104.8	0.296 3.5E-3	0.319 5.9E-3	19.0 0.2
2013-04-17.53	1842+681	test	9.99	0.8	0.528	0.0126 96	38.1	9.4	-2.40	-28 41	18.7 68	90.6	3.9 5.7	1.3 -105.2	0.423 4.1E-3	0.442 8.0E-3	18.4 0.2
2013-04-17.54	1842+681	test	10.01	0.8	0.528	0.0134 96	38.5	9.3	-3.00	-28 41	18.7 68	90.3	5.7 4.5	3.1 -106.4	0.379 5.2E-3	0.448 9.0E-3	19.7 0.3
2013-04-17.55	1842+681	test	10.04	1.0	0.528	0.0139 96	37.9	9.1	-1.20	-28 41	18.7 68	90.0	4.7 6.4	2.2 -104.5	0.277 4.9E-3	0.371 0.012	20.7 0.3
2013-04-17.56	1842+681	test	10.06	0.8	0.528	0.0139 107	37.8	9.1	-0.60	-28 40	18.7 68	89.7	3.0 9.4	0.5 -101.6	0.154 5.9E-3	0.256 8.8E-3	23.3 0.8
2013-04-17.57	1842+681	test	10.14	0.8	0.275	0.0135 96	38.2	8.6	-2.30	-28 40	18.7 68	88.6	4.2 5.6	1.9 -105.5	0.336 3.7E-3	0.344 6.6E-3	18.4 0.2
2013-04-17.58	1842+681	test	10.16	0.9	0.275	0.0134 96	36.2	8.6	-2.90	-28 40	18.7 68	88.3	3.4 4.6	1.1 -106.5	0.333 3.7E-3	0.393 7.5E-3	19.6 0.2
2013-04-17.59	1842+681	test	10.18	1.0	0.275	0.0150 96	36.6	8.6	-3.50	-28 40	18.7 68	88.0	3.7 4.1	0.9 -107.1	0.264 4.4E-3	0.358 0.013	21.0 0.3
2013-04-17.60	1842+681	test	10.20	0.7	0.255	0.0148 94	35.9	8.6	-1.70	-28 40	18.7 68	87.7	2.3 7.1	0.1 -104.1	0.254 4.7E-3	0.288 7.6E-3	19.3 0.3
2013-04-17.61	1842+681	test	10.23	0.9	0.255	0.0156 96	36.3	8.7	-1.10	-28 39	18.7 68	87.4	2.2 8.1	0.1 -103.2	0.204 4.3E-3	0.309 0.011	21.7 0.4
2013-04-17.62	1842+681	test	10.28	4.0	0.443	0.0209 96	44.1	8.9	-2.30	-28 39	18.7 68	86.3	4.4 5.3	2.4 -106.0	0.362 9.7E-3	0.403 0.022	19.5 0.5
2013-04-17.63	1842+681	test	10.36	3.8	0.311	0.0189 96	44.1	8.8	-2.30	-28 39	18.7 68	85.3	2.8 6.0	0.8 -105.4	0.301 8.8E-3	0.330 0.022	17.5 0.5
2013-04-17.71	0458-020	213-12	11.82	1.7	0.373	0.0168 98	38.3	7.4	-2.30	114 25	5.0 -2	-46.8	-1.9 -5.6	-2.3 -78.6	0.565 4.0E-3	0.667 7.1E-3	19.6 0.1
2013-04-17.72	0458-020	213-12	11.88	1.0	0.303	0.0145 98	37.1	7.4	-2.30	115 26	5.0 -2	-46.5	-23.6 -2.8	-3.0 -76.2	0.566 5.9E-3	0.655 7.1E-3	19.3 0.2
2013-04-17.74	0458-020	213-12	11.92	0.6	0.303	0.0165 98	36.2	7.3	-3.50	115 26	5.0 -2	-46.3	-21.6 -5.2	-1.1 -78.6	0.464 0.011	0.615 0.013	20.2 0.4
2013-04-17.75	0458-020	213-12	11.95	0.9	0.304	0.0164 97	36.0	7.3	-1.70	115 27	5.0 -2	-46.1	-24.1 -7.1	-3.6 -80.5	0.446 8.3E-3	0.573 9.4E-3	20.4 0.4
2013-04-17.76	0458-020	213-12	11.97	0.9	0.304	0.0175 99	38.0	7.3	-1.10	116 27	5.0 -2	-46.0	-23.2 4.0	-2.8 -69.4	0.252 6.5E-3	0.443 0.012	23.3 0.5
2013-04-17.77	0458-020	test	12.06	1.0	0.382	0.0156 98	37.6	7.3	-2.30	117 28	5.0 -2	-45.5	-21.1 -4.8	-0.9 -78.0	0.590 7.8E-3	0.670 7.6E-3	19.0 0.2
2013-04-17.78	0458-020	test	12.08	0.8	0.382	0.0169 98	38.4	7.2	-2.90	117 28	5.0 -2	-45.4	-23.2 -3.1	-3.1 -76.3	0.546 6.6E-3	0.690 0.010	19.8 0.2
2013-04-17.80	0458-020	test	12.12	0.8	0.382	0.0150 98	38.8	7.2	-1.70	117 29	5.0 -2	-45.1	-24.0 -4.8	-3.9 -78.0	0.521 5.0E-3	0.690 8.7E-3	20.4 0.2
2013-04-17.81	0458-020	test	12.14	0.9	0.356	0.0173 98	35.2	7.2	-1.10	118 29	5.0 -2	-45.0	-23.5 1.0	-3.7 -72.1	0.360 8.2E-3	0.653 0.015	23.3 0.5
2013-04-17.82	0458-020	test	12.17	1.9	0.356	0.0186 98	38.2	7.2	-2.30	118 29	5.0 -2	-44.7	-24.0 -3.2	-4.0 -76.2	0.574 3.3E-3	0.685 6.9E-3	19.6 0.1
2013-04-17.83	0458-020	test	12.26	1.6	0.346	0.0168 99	36.6	7.3	-2.30	119 30	5.0 -2	-44.1	5.7 -0.2	-2.5 -77.6	0.591 4.0E-3	0.681 7.1E-3	19.3 0.1
2013-04-17.84	0458-020	test	12.32	0.8	0.346	0.0154 98	38.2	7.3	-2.30	120 31	5.0 -2	-43.7	-21.9 1.7	-3.2 -73.7	0.633 4.9E-3	0.704 0.010	18.9 0.1
2013-04-17.85	0458-020	test	12.34	0.8	0.334	0.0134 99	37.6	7.3	-2.90	120 31	5.0 -2	-43.6	-21.8 -0.8	-3.3 -76.1	0.591 4.3E-3	0.652 7.8E-3	19.0 0.1
2013-04-17.86	0458-020	test	12.36	1.0	0.334	0.0141 99	35.3	7.2	-3.50	120 31	5.0 -2	-43.5	-20.9 -1.4	-2.3 -76.7	0.469 5.1E-3	0.625 9.2E-3	20.8 0.2
2013-04-17.87	0458-020	test	12.38	0.8	0.334	0.0137 100	37.8	7.2	-1.70	121 31	5.0 -2	-43.3	-22.0 -2.3	-3.5 -77.5	0.577 4.7E-3	0.728 9.6E-3	20.1 0.2
2013-04-17.88	0458-020	test	12.41	1.0	0.358	0.0133 100	36.7	7.2	-1.10	121 32	5.0 -2	-43.1	-22.0 -2.0	-3.5 -77.2	0.429 5.7E-3	0.637 8.0E-3	22.0 0.3
2013-04-17.92	0133+476	195-12	13.16	1.9	0.379	0.0199 100	37.3	7.5	-2.48	-41 74	1.6 48	127.7	-9.9 9.4	-1.4 -81.4	2.04 4.4E-3	2.47 1.0E-2	19.6 0.0
2013-04-17.93	0133+476	195-12	13.22	4.0	0.379	0.0182 100	44.1	7.7	-2.48	-43 74	1.6 48	125.1	-11.0 9.2	-1.8 -82.1	2.10 8.8E-3	2.51 0.018	19.6 0.1
# Wed Apr 17 13:25:59 UTC 2013 - Scan 95 is a slewed skydip. Automatic relock only deactivated while already slewing.
2013-04-17.109	0133+476	195-12	14.59	1.9	0.541	0.0186 94	37.5	7.3	-2.48	-56 61	1.6 48	98.1	-18.0 4.8	0.6 -97.3	1.70 4.8E-3	2.30 8.9E-3	20.8 0.1
2013-04-17.110	0133+476	195-12	14.65	0.8	0.541	0.0156 94	37.9	7.4	-2.50	-56 60	1.6 48	97.4	-15.1 3.1	3.7 -99.4	1.70 5.6E-3	2.28 0.012	20.5 0.1
2013-04-17.111	0133+476	195-12	14.67	0.8	0.541	0.0138 98	37.9	7.4	-3.10	-56 60	1.6 48	97.1	-16.9 3.9	2.0 -98.8	1.13 5.7E-3	2.11 0.013	24.4 0.1
#2013-04-17.112	0133+476	195-12	14.69	0.8	0.374	0.0137 96	38.2	7.5	-3.70	-56 60	1.6 48	96.8	-16.9 3.6	2.1 -99.3	0.650 6.0E-3	1.71 0.012	28.9 0.2
2013-04-17.113	0133+476	195-12	14.71	1.0	0.374	0.0168 94	37.4	7.5	-1.90	-57 60	1.6 48	96.5	-17.2 6.3	2.0 -96.7	1.82 7.2E-3	2.21 0.011	19.4 0.1
2013-04-17.114	0133+476	195-12	14.74	1.0	0.374	0.0168 93	36.6	7.6	-1.30	-57 60	1.6 48	96.2	-17.3 8.0	1.9 -95.2	1.82 6.1E-3	2.22 9.9E-3	19.5 0.1
2013-04-17.116	0133+476	195-12	14.79	1.0	0.424	0.0157 88	35.8	7.6	-1.70	-57 59	1.6 48	95.5	-18.3 3.0	1.2 -100.6	1.89 6.6E-3	2.25 0.011	19.4 0.1
2013-04-17.117	0133+476	195-12	14.81	1.1	0.337	0.0154 90	36.4	7.6	-2.30	-57 59	1.6 48	95.2	-16.7 2.4	2.8 -101.3	1.58 5.5E-3	2.10 0.011	20.5 0.1
2013-04-17.118	0133+476	195-12	14.83	0.9	0.337	0.0149 93	35.8	7.6	-2.90	-57 59	1.6 48	95.0	-18.2 4.8	1.4 -99.1	1.12 5.9E-3	1.86 0.011	23.0 0.1
2013-04-17.119	0133+476	195-12	14.86	0.8	0.337	0.0146 94	38.9	7.6	-1.10	-57 58	1.6 48	94.7	-19.2 5.2	0.5 -98.9	1.79 5.1E-3	2.17 9.5E-3	19.7 0.1
2013-04-17.120	0133+476	195-12	14.88	0.9	0.490	0.0178 87	37.0	7.7	-0.50	-57 58	1.6 48	94.4	-19.0 7.5	0.7 -96.7	1.61 7.1E-3	2.28 0.015	21.2 0.1
2013-04-17.121	0133+476	195-12	15.00	1.1	0.479	0.0166 86	36.0	7.9	-1.70	-57 57	1.6 48	92.9	-17.4 4.1	2.8 -100.9	1.89 5.0E-3	2.21 0.012	19.2 0.0
2013-04-17.122	0133+476	195-12	15.02	0.8	0.488	0.0146 89	37.6	8.0	-2.30	-57 57	1.6 48	92.7	-19.3 4.2	1.0 -101.0	1.64 6.0E-3	2.09 0.011	20.2 0.1
2013-04-17.123	0133+476	195-12	15.04	0.9	0.488	0.0169 92	36.7	8.0	-2.90	-57 57	1.6 48	92.4	-20.6 4.3	-0.3 -101.0	1.27 5.3E-3	2.13 0.013	23.4 0.1
2013-04-17.124	0133+476	195-12	15.07	1.0	0.488	0.0165 89	36.1	8.0	-1.10	-57 56	1.6 48	92.2	-20.8 3.9	-0.4 -101.6	1.90 5.4E-3	2.24 0.011	19.6 0.1
2013-04-17.125	0133+476	195-12	15.09	0.9	0.523	0.0171 86	36.1	8.0	-0.50	-57 56	1.6 48	91.9	-18.8 3.5	1.9 -102.1	1.56 5.3E-3	2.13 0.013	21.1 0.1
2013-04-17.126	0820+560	222-12	15.31	1.8	0.508	0.0167 102	38.4	8.8	-1.40	45 49	8.4 56	-94.4	-20.8 7.2	-19.6 -85.5	0.176 4.4E-3	0.184 5.9E-3	18.5 0.5
# Wed Apr 17 15:48:46 UTC 2013 - Comment - scans around 70 were corrupted and required repeat of focus and pointing script. Source presently unknown but may be related to network?
2013-04-17.135	0820+560	222-12	16.81	1.8	0.549	0.0160 102	37.9	9.4	-1.40	38 62	8.4 56	-118.3	7.3 10.7	-26.3 -70.8	0.188 4.2E-3	0.220 6.1E-3	19.6 0.4
# Wed Apr 17 16:55:45 UTC 2013 - Israel Hermelo: Scan 136 cancelled before to start. Forgot to set pointing
# Wed Apr 17 16:58:53 UTC 2013 - Israel Hermelo: Scan 137 also cancelled before to start (antenna not responding)
# Wed Apr 17 18:01:26 UTC 2013 - Israel Hermelo: Scan 143 is corrupted
# Wed Apr 17 18:51:57 UTC 2013 - Israel Hermelo: Power cycling the crate and rebooting the server
2013-04-17.147	1308+326	197-12	19.31	2.0	0.451	0.0130 102	37.2	5.4	-1.40	74 37	13.2 32	-65.5	-26.6 -0.6	-14.6 -75.9	0.617 3.0E-3	0.728 5.8E-3	19.7 0.1
2013-04-17.148	1308+326	197-12	19.39	1.0	0.384	0.0120 103	37.2	5.4	-1.70	75 38	13.2 32	-65.8	1.6 11.5	-15.7 -78.1	0.685 4.4E-3	0.728 6.5E-3	18.6 0.1
2013-04-17.149	1308+326	197-12	19.42	0.9	0.384	0.0129 102	37.7	5.5	-2.30	75 38	13.2 32	-65.8	2.5 10.4	-14.9 -79.2	0.649 5.1E-3	0.670 6.8E-3	18.1 0.1
