# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_79-040
# Object: omc1_c
# Date: 2016-12-03T07:18:36.810 (MJD: 57725.305393449074)
# Project: 88_0005_79
# Exposure: 212.76539999999997 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 127d52m33.28s 33d33m07.52s
# CRUSH version: 2.34-2 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[8,17]	1.039 	3.903E-4 	-	0.718	1.000	1.000	273	0	8	17
R0[8,18]	0.828 	3.836E-4 	-	0.667	1.000	1.000	274	0	8	18
R0[8,19]	0.001 	6.420E-3 	gn	-18.646	1.000	1.000	275	0	8	19
R0[8,21]	-0.001 	4.262E-3 	gn	12.081	1.000	1.000	277	0	8	21
R0[8,22]	1.304 	2.689E-4 	-	0.618	1.000	1.000	278	0	8	22
R0[8,23]	1.039 	3.790E-4 	-	0.684	1.000	1.000	279	0	8	23
R0[8,24]	-0.001 	3.859E-3 	gn	10.526	1.000	1.000	280	0	8	24
R0[8,25]	0.926 	3.695E-4 	-	0.692	1.000	1.000	281	0	8	25
R0[8,26]	-0.001 	3.975E-3 	gn	13.103	1.000	1.000	282	0	8	26
R0[9,0]	0.683 	3.477E-6 	n	0.784	1.000	1.000	288	0	9	0
R0[9,1]	0.391 	1.297E-3 	-	1.163	1.000	1.000	289	0	9	1
R0[9,2]	0.748 	4.197E-4 	-	0.978	1.000	1.000	290	0	9	2
R0[9,3]	0.791 	4.490E-4 	-	0.928	1.000	1.000	291	0	9	3
R0[9,4]	0.902 	4.201E-4 	s	0.836	1.000	1.000	292	0	9	4
R0[9,5]	0.720 	5.443E-4 	-	0.649	1.000	1.000	293	0	9	5
R0[9,7]	0.928 	3.755E-4 	-	0.913	1.000	1.000	295	0	9	7
R0[9,8]	0.956 	2.546E-4 	-	0.894	1.000	1.000	296	0	9	8
R0[9,9]	0.978 	3.380E-4 	-	0.874	1.000	1.000	297	0	9	9
R0[9,10]	1.023 	3.525E-4 	-	0.812	1.000	1.000	298	0	9	10
R0[9,11]	1.034 	3.337E-4 	-	0.802	1.000	1.000	299	0	9	11
R0[9,12]	1.014 	3.931E-4 	-	0.813	1.000	1.000	300	0	9	12
R0[9,13]	1.014 	3.954E-4 	-	0.780	1.000	1.000	301	0	9	13
R0[9,14]	1.038 	4.049E-4 	-	0.764	1.000	1.000	302	0	9	14
R0[9,15]	1.065 	3.134E-4 	-	0.761	1.000	1.000	303	0	9	15
R0[9,16]	1.124 	3.507E-4 	-	0.738	1.000	1.000	304	0	9	16
R0[9,17]	0.002 	6.329E-3 	gn	-5.920	1.000	1.000	305	0	9	17
R0[9,18]	0.985 	3.954E-4 	-	0.735	1.000	1.000	306	0	9	18
R0[9,19]	1.057 	3.187E-4 	-	0.715	1.000	1.000	307	0	9	19
R0[9,21]	-0.001 	2.152E-3 	gn	13.987	1.000	1.000	309	0	9	21
R0[9,22]	0.000 	5.180E-3 	gn	-59.010	1.000	1.000	310	0	9	22
R0[9,23]	1.022 	4.006E-4 	-	0.706	1.000	1.000	311	0	9	23
R0[9,24]	-0.001 	3.966E-3 	gn	9.441	1.000	1.000	312	0	9	24
R0[9,25]	1.028 	2.720E-4 	-	0.680	1.000	1.000	313	0	9	25
R0[9,26]	1.001 	2.958E-4 	-	0.701	1.000	1.000	314	0	9	26
R0[10,0]	0.732 	5.803E-4 	-	0.918	1.000	1.000	320	0	10	0
R0[10,1]	0.742 	5.973E-4 	-	0.937	1.000	1.000	321	0	10	1
R0[10,2]	0.707 	6.279E-4 	-	0.957	1.000	1.000	322	0	10	2
R0[10,3]	0.729 	6.040E-4 	-	0.945	1.000	1.000	323	0	10	3
R0[10,4]	0.869 	5.404E-4 	-	0.803	1.000	1.000	324	0	10	4
R0[10,5]	0.796 	5.292E-4 	-	0.907	1.000	1.000	325	0	10	5
R0[10,7]	0.862 	4.479E-4 	-	0.911	1.000	1.000	327	0	10	7
R0[10,8]	0.896 	4.470E-4 	-	0.918	1.000	1.000	328	0	10	8
R0[10,9]	0.845 	4.667E-4 	-	0.886	1.000	1.000	329	0	10	9
R0[10,10]	0.884 	2.860E-4 	-	0.853	1.000	1.000	330	0	10	10
R0[10,11]	0.911 	3.965E-4 	-	0.816	1.000	1.000	331	0	10	11
R0[10,12]	0.946 	4.494E-4 	-	0.802	1.000	1.000	332	0	10	12
R0[10,13]	0.949 	2.642E-4 	-	0.783	1.000	1.000	333	0	10	13
R0[10,14]	0.981 	4.210E-4 	-	0.762	1.000	1.000	334	0	10	14
R0[10,15]	1.038 	4.435E-4 	-	0.740	1.000	1.000	335	0	10	15
R0[10,16]	1.023 	3.558E-4 	-	0.770	1.000	1.000	336	0	10	16
R0[10,17]	0.991 	4.413E-4 	-	0.741	1.000	1.000	337	0	10	17
R0[10,18]	0.955 	4.693E-4 	-	0.720	1.000	1.000	338	0	10	18
R0[10,19]	0.970 	4.411E-4 	-	0.708	1.000	1.000	339	0	10	19
R0[10,21]	0.970 	4.419E-4 	-	0.715	1.000	1.000	341	0	10	21
R0[10,22]	0.903 	4.568E-4 	-	0.730	1.000	1.000	342	0	10	22
R0[10,23]	0.924 	4.466E-4 	-	0.683	1.000	1.000	343	0	10	23
R0[10,24]	-0.001 	3.966E-3 	gn	7.493	1.000	1.000	344	0	10	24
R0[10,25]	0.917 	4.624E-4 	-	0.713	1.000	1.000	345	0	10	25
R0[10,26]	0.879 	4.459E-4 	-	0.705	1.000	1.000	346	0	10	26
R0[11,0]	0.669 	6.117E-4 	-	1.040	1.000	1.000	352	0	11	0
R0[11,1]	0.686 	6.304E-4 	-	0.989	1.000	1.000	353	0	11	1
R0[11,2]	0.001 	7.624E-3 	gn	-13.511	1.000	1.000	354	0	11	2
R0[11,3]	0.770 	5.301E-4 	-	0.924	1.000	1.000	355	0	11	3
R0[11,4]	0.609 	6.245E-4 	-	1.035	1.000	1.000	356	0	11	4
R0[11,5]	0.820 	5.511E-4 	-	0.888	1.000	1.000	357	0	11	5
R0[11,7]	0.812 	4.828E-4 	-	0.915	1.000	1.000	359	0	11	7
R0[11,8]	0.887 	3.162E-4 	-	0.865	1.000	1.000	360	0	11	8
R0[11,9]	0.916 	4.292E-4 	-	0.849	1.000	1.000	361	0	11	9
R0[11,10]	0.885 	4.770E-4 	-	0.833	1.000	1.000	362	0	11	10
R0[11,11]	0.870 	4.797E-4 	-	0.843	1.000	1.000	363	0	11	11
R0[11,12]	1.025 	4.005E-4 	-	0.732	1.000	1.000	364	0	11	12
R0[11,13]	0.935 	4.241E-4 	-	0.773	1.000	1.000	365	0	11	13
R0[11,14]	0.939 	3.751E-4 	-	0.753	1.000	1.000	366	0	11	14
R0[11,15]	0.902 	4.882E-4 	-	0.727	1.000	1.000	367	0	11	15
R0[11,16]	0.920 	4.696E-4 	-	0.797	1.000	1.000	368	0	11	16
R0[11,17]	0.001 	6.384E-3 	gn	-8.029	1.000	1.000	369	0	11	17
R0[11,18]	0.953 	4.258E-4 	-	0.728	1.000	1.000	370	0	11	18
R0[11,19]	0.967 	4.467E-4 	-	0.729	1.000	1.000	371	0	11	19
R0[11,21]	0.946 	4.603E-4 	-	0.718	1.000	1.000	373	0	11	21
R0[11,22]	1.206 	2.125E-4 	-	0.622	1.000	1.000	374	0	11	22
R0[11,23]	0.920 	4.712E-4 	-	0.716	1.000	1.000	375	0	11	23
R0[11,24]	-0.001 	3.955E-3 	gn	8.243	1.000	1.000	376	0	11	24
R0[11,25]	0.904 	4.913E-4 	-	0.700	1.000	1.000	377	0	11	25
R0[11,26]	1.116 	3.325E-4 	-	0.574	1.000	1.000	378	0	11	26
R0[12,0]	0.599 	6.794E-4 	-	1.111	1.000	1.000	384	0	12	0
R0[12,1]	0.693 	5.795E-4 	-	1.021	1.000	1.000	385	0	12	1
R0[12,2]	0.797 	4.386E-4 	-	0.949	1.000	1.000	386	0	12	2
R0[12,3]	0.704 	6.100E-4 	-	0.784	1.000	1.000	387	0	12	3
R0[12,4]	0.899 	3.411E-4 	-	0.880	1.000	1.000	388	0	12	4
R0[12,5]	0.958 	3.435E-4 	-	0.842	1.000	1.000	389	0	12	5
R0[12,7]	0.878 	3.299E-4 	-	0.905	1.000	1.000	391	0	12	7
R0[12,8]	1.422 	2.486E-4 	-	0.694	1.000	1.000	392	0	12	8
R0[12,9]	0.001 	6.286E-3 	gn	-10.929	1.000	1.000	393	0	12	9
R0[12,10]	1.012 	3.210E-4 	-	0.829	1.000	1.000	394	0	12	10
R0[12,11]	0.944 	4.212E-4 	-	0.838	1.000	1.000	395	0	12	11
R0[12,12]	0.911 	4.774E-4 	-	0.818	1.000	1.000	396	0	12	12
R0[12,13]	0.980 	4.140E-4 	-	0.785	1.000	1.000	397	0	12	13
R0[12,14]	0.984 	4.592E-4 	-	0.754	1.000	1.000	398	0	12	14
R0[12,15]	1.132 	3.443E-4 	-	0.674	1.000	1.000	399	0	12	15
R0[12,16]	1.006 	4.280E-4 	-	0.745	1.000	1.000	400	0	12	16
R0[12,17]	1.038 	2.906E-4 	-	0.732	1.000	1.000	401	0	12	17
R0[12,18]	1.012 	3.413E-4 	-	0.737	1.000	1.000	402	0	12	18
R0[12,19]	1.021 	3.618E-4 	-	0.741	1.000	1.000	403	0	12	19
R0[12,21]	1.634 	2.271E-4 	-	0.547	1.000	1.000	405	0	12	21
R0[12,22]	0.002 	5.223E-3 	gn	-5.936	1.000	1.000	406	0	12	22
R0[12,23]	0.923 	4.313E-4 	-	0.747	1.000	1.000	407	0	12	23
R0[12,24]	-0.001 	3.923E-3 	gn	11.267	1.000	1.000	408	0	12	24
R0[12,25]	0.587 	8.817E-4 	-	0.787	1.000	1.000	409	0	12	25
R0[12,26]	1.018 	3.775E-4 	-	0.703	1.000	1.000	410	0	12	26
R0[13,0]	0.621 	6.255E-4 	-	1.103	1.000	1.000	416	0	13	0
R0[13,1]	0.715 	5.528E-4 	-	1.004	1.000	1.000	417	0	13	1
R0[13,2]	0.772 	4.654E-4 	-	0.996	1.000	1.000	418	0	13	2
R0[13,3]	0.589 	6.387E-4 	-	1.143	1.000	1.000	419	0	13	3
R0[13,4]	0.479 	5.927E-4 	-	1.236	1.000	1.000	420	0	13	4
R0[13,5]	0.003 	5.637E-3 	gn	-2.959	1.000	1.000	421	0	13	5
R0[13,7]	0.901 	4.418E-4 	-	0.917	1.000	1.000	423	0	13	7
R0[13,8]	0.943 	4.405E-4 	-	0.887	1.000	1.000	424	0	13	8
R0[13,9]	1.035 	3.602E-4 	-	0.832	1.000	1.000	425	0	13	9
R0[13,10]	1.109 	2.785E-4 	-	0.817	1.000	1.000	426	0	13	10
R0[13,11]	1.120 	3.608E-4 	-	0.805	1.000	1.000	427	0	13	11
R0[13,12]	1.015 	4.133E-4 	-	0.783	1.000	1.000	428	0	13	12
R0[13,13]	1.017 	4.142E-4 	-	0.767	1.000	1.000	429	0	13	13
R0[13,14]	0.978 	4.114E-4 	-	0.788	1.000	1.000	430	0	13	14
R0[13,15]	1.039 	4.045E-4 	-	0.736	1.000	1.000	431	0	13	15
R0[13,16]	0.995 	3.586E-4 	-	0.757	1.000	1.000	432	0	13	16
R0[13,17]	1.059 	3.765E-4 	-	0.722	1.000	1.000	433	0	13	17
R0[13,18]	1.032 	4.143E-4 	-	0.726	1.000	1.000	434	0	13	18
R0[13,19]	1.030 	3.502E-4 	-	0.750	1.000	1.000	435	0	13	19
R0[13,21]	1.122 	3.213E-4 	-	0.721	1.000	1.000	437	0	13	21
R0[13,22]	1.217 	3.391E-4 	-	0.668	1.000	1.000	438	0	13	22
R0[13,23]	1.043 	4.066E-4 	-	0.705	1.000	1.000	439	0	13	23
R0[13,24]	-0.000 	3.985E-3 	gn	15.470	1.000	1.000	440	0	13	24
R0[13,25]	1.007 	3.055E-4 	-	0.695	1.000	1.000	441	0	13	25
R0[13,26]	1.128 	3.692E-4 	-	0.694	1.000	1.000	442	0	13	26
R0[14,0]	0.001 	3.231E-3 	gn	-20.127	1.000	1.000	448	0	14	0
R0[14,1]	-0.002 	4.071E-3 	gn	7.057	1.000	1.000	449	0	14	1
R0[14,2]	-0.016 	4.093E-3 	gn	2.085	1.000	1.000	450	0	14	2
R0[14,3]	-0.029 	3.746E-3 	gn	1.417	1.000	1.000	451	0	14	3
R0[14,4]	0.010 	3.699E-3 	gn	0.202	1.000	1.000	452	0	14	4
R0[14,5]	0.002 	3.425E-3 	gn	-5.345	1.000	1.000	453	0	14	5
R0[14,7]	-0.004 	3.565E-3 	gn	4.252	1.000	1.000	455	0	14	7
R0[14,8]	0.001 	5.962E-3 	gn	-12.599	1.000	1.000	456	0	14	8
R0[14,9]	-0.018 	3.591E-3 	gn	1.608	1.000	1.000	457	0	14	9
R0[14,10]	0.000 	5.788E-3 	gn	-61.965	1.000	1.000	458	0	14	10
R0[14,11]	-0.003 	3.624E-3 	gn	4.786	1.000	1.000	459	0	14	11
R0[14,12]	-0.005 	3.749E-3 	gn	3.968	1.000	1.000	460	0	14	12
R0[14,13]	0.001 	6.311E-3 	gn	-15.331	1.000	1.000	461	0	14	13
R0[14,14]	0.009 	3.872E-3 	gn	-1.794	1.000	1.000	462	0	14	14
R0[14,15]	0.004 	3.654E-3 	gn	-2.123	1.000	1.000	463	0	14	15
R0[14,16]	-0.027 	3.329E-3 	gn	1.368	1.000	1.000	464	0	14	16
R0[14,17]	0.004 	3.909E-3 	gn	-2.727	1.000	1.000	465	0	14	17
R0[14,18]	-0.004 	3.874E-3 	gn	3.805	1.000	1.000	466	0	14	18
R0[14,19]	-0.009 	3.779E-3 	gn	2.405	1.000	1.000	467	0	14	19
R0[14,21]	-0.006 	3.205E-3 	gn	1.960	1.000	1.000	469	0	14	21
R0[14,22]	-0.009 	3.371E-3 	gn	2.093	1.000	1.000	470	0	14	22
R0[14,23]	-0.001 	3.419E-3 	gn	6.301	1.000	1.000	471	0	14	23
R0[14,24]	-0.000 	3.963E-3 	gn	18.546	1.000	1.000	472	0	14	24
R0[14,25]	-0.019 	2.848E-3 	gn	1.004	1.000	1.000	473	0	14	25
R0[14,26]	-0.012 	3.186E-3 	gn	1.381	1.000	1.000	474	0	14	26
R0[15,0]	-0.000 	4.292E-3 	gn	42.957	1.000	1.000	480	0	15	0
R0[15,1]	-0.014 	3.879E-3 	gn	1.598	1.000	1.000	481	0	15	1
R0[15,2]	-0.010 	4.147E-3 	gn	3.181	1.000	1.000	482	0	15	2
R0[15,3]	-0.029 	3.870E-3 	gn	1.467	1.000	1.000	483	0	15	3
R0[15,4]	0.010 	3.800E-3 	gn	0.016	1.000	1.000	484	0	15	4
R0[15,5]	0.005 	3.414E-3 	gn	-1.945	1.000	1.000	485	0	15	5
R0[15,7]	-0.003 	3.755E-3 	gn	3.559	1.000	1.000	487	0	15	7
R0[15,8]	-0.029 	3.375E-3 	gn	1.508	1.000	1.000	488	0	15	8
R0[15,9]	-0.000 	6.048E-3 	gn	37.915	1.000	1.000	489	0	15	9
R0[15,10]	0.003 	3.843E-3 	gn	-4.917	1.000	1.000	490	0	15	10
R0[15,11]	0.004 	5.390E-3 	gn	-3.732	1.000	1.000	491	0	15	11
R0[15,12]	-0.014 	3.459E-3 	gn	1.865	1.000	1.000	492	0	15	12
R0[15,13]	0.008 	3.780E-3 	gn	-1.222	1.000	1.000	493	0	15	13
R0[15,14]	0.008 	3.876E-3 	gn	-1.916	1.000	1.000	494	0	15	14
R0[15,15]	-0.000 	6.272E-3 	gn	59.770	1.000	1.000	495	0	15	15
R0[15,16]	-0.000 	5.794E-3 	gn	548.914	1.000	1.000	496	0	15	16
R0[15,17]	0.000 	3.861E-3 	gn	-35.861	1.000	1.000	497	0	15	17
R0[15,18]	-0.013 	3.648E-3 	gn	1.761	1.000	1.000	498	0	15	18
R0[15,19]	-0.001 	3.807E-3 	gn	19.422	1.000	1.000	499	0	15	19
R0[15,21]	-0.000 	5.156E-3 	gn	52.059	1.000	1.000	501	0	15	21
R0[15,22]	0.002 	3.413E-3 	gn	-6.841	1.000	1.000	502	0	15	22
R0[15,23]	-0.006 	3.467E-3 	gn	1.186	1.000	1.000	503	0	15	23
R0[15,24]	-0.000 	3.981E-3 	gn	27.334	1.000	1.000	504	0	15	24
R0[15,25]	-0.027 	2.944E-3 	gn	1.107	1.000	1.000	505	0	15	25
R0[15,26]	-0.009 	3.074E-3 	gn	1.649	1.000	1.000	506	0	15	26
R0[16,0]	0.766 	5.749E-4 	-	0.909	1.000	1.000	512	0	16	0
R0[16,1]	0.671 	4.671E-4 	-	0.962	1.000	1.000	513	0	16	1
R0[16,2]	0.784 	5.020E-4 	-	0.925	1.000	1.000	514	0	16	2
R0[16,3]	0.823 	4.881E-4 	-	0.923	1.000	1.000	515	0	16	3
R0[16,4]	0.995 	4.459E-4 	-	0.786	1.000	1.000	516	0	16	4
R0[16,5]	0.000 	5.525E-3 	gn	-41.633	1.000	1.000	517	0	16	5
R0[16,7]	0.960 	4.397E-4 	-	0.848	1.000	1.000	519	0	16	7
R0[16,8]	0.934 	4.562E-4 	-	0.833	1.000	1.000	520	0	16	8
R0[16,9]	1.068 	3.495E-4 	-	0.745	1.000	1.000	521	0	16	9
R0[16,10]	0.000 	6.094E-3 	gn	-92.122	1.000	1.000	522	0	16	10
R0[16,11]	1.063 	3.545E-4 	-	0.770	1.000	1.000	523	0	16	11
R0[16,12]	1.028 	3.078E-4 	-	0.755	1.000	1.000	524	0	16	12
R0[16,13]	1.055 	3.668E-4 	-	0.746	1.000	1.000	525	0	16	13
R0[16,14]	1.023 	3.148E-4 	-	0.743	1.000	1.000	526	0	16	14
R0[16,15]	1.041 	3.389E-4 	-	0.742	1.000	1.000	527	0	16	15
R0[16,16]	0.476 	1.475E-3 	-	0.691	1.000	1.000	528	0	16	16
R0[16,17]	1.063 	3.810E-4 	-	0.738	1.000	1.000	529	0	16	17
R0[16,18]	1.012 	3.584E-4 	-	0.735	1.000	1.000	530	0	16	18
R0[16,19]	1.009 	3.822E-4 	-	0.712	1.000	1.000	531	0	16	19
R0[16,21]	1.038 	3.887E-4 	-	0.699	1.000	1.000	533	0	16	21
R0[16,22]	1.006 	4.020E-4 	-	0.701	1.000	1.000	534	0	16	22
R0[16,23]	1.350 	2.733E-4 	-	0.582	1.000	1.000	535	0	16	23
R0[16,24]	-0.000 	4.019E-3 	gn	35.744	1.000	1.000	536	0	16	24
R0[16,25]	-0.000 	4.589E-3 	gn	97.243	1.000	1.000	537	0	16	25
R0[16,26]	0.999 	3.818E-4 	-	0.712	1.000	1.000	538	0	16	26
R0[17,0]	0.598 	7.272E-4 	-	1.057	1.000	1.000	544	0	17	0
R0[17,1]	0.703 	6.210E-4 	-	0.955	1.000	1.000	545	0	17	1
R0[17,2]	0.778 	5.354E-4 	-	0.913	1.000	1.000	546	0	17	2
R0[17,3]	0.940 	3.776E-4 	-	0.835	1.000	1.000	547	0	17	3
R0[17,4]	0.940 	5.395E-4 	-	0.677	1.000	1.000	548	0	17	4
R0[17,5]	0.000 	6.098E-3 	gn	-67.886	1.000	1.000	549	0	17	5
R0[17,7]	0.943 	4.080E-4 	-	0.860	1.000	1.000	551	0	17	7
R0[17,8]	0.959 	3.354E-4 	-	0.855	1.000	1.000	552	0	17	8
R0[17,9]	1.032 	3.583E-4 	-	0.832	1.000	1.000	553	0	17	9
R0[17,10]	0.927 	4.137E-4 	-	0.865	1.000	1.000	554	0	17	10
R0[17,11]	0.002 	6.215E-3 	gn	-10.194	1.000	1.000	555	0	17	11
R0[17,12]	0.001 	6.360E-3 	gn	-24.042	1.000	1.000	556	0	17	12
R0[17,13]	0.991 	4.308E-4 	-	0.761	1.000	1.000	557	0	17	13
R0[17,14]	0.002 	6.360E-3 	gn	-9.749	1.000	1.000	558	0	17	14
R0[17,15]	0.995 	3.066E-4 	-	0.744	1.000	1.000	559	0	17	15
R0[17,16]	1.086 	1.359E-4 	-	0.558	1.000	1.000	560	0	17	16
R0[17,17]	0.992 	2.917E-4 	-	0.730	1.000	1.000	561	0	17	17
R0[17,18]	1.166 	3.635E-4 	-	0.634	1.000	1.000	562	0	17	18
R0[17,19]	0.002 	6.362E-3 	gn	-7.897	1.000	1.000	563	0	17	19
R0[17,21]	1.046 	3.834E-4 	-	0.703	1.000	1.000	565	0	17	21
R0[17,22]	1.007 	4.066E-4 	-	0.707	1.000	1.000	566	0	17	22
R0[17,23]	1.028 	3.741E-4 	-	0.702	1.000	1.000	567	0	17	23
R0[17,24]	-0.000 	3.951E-3 	gn	58.549	1.000	1.000	568	0	17	24
R0[17,25]	1.004 	3.669E-4 	-	0.717	1.000	1.000	569	0	17	25
R0[17,26]	0.984 	3.411E-4 	-	0.712	1.000	1.000	570	0	17	26
R0[18,0]	0.780 	4.619E-4 	-	1.018	1.000	1.000	576	0	18	0
R0[18,1]	0.811 	6.073E-4 	-	0.806	1.000	1.000	577	0	18	1
R0[18,2]	1.027 	3.804E-4 	-	0.820	1.000	1.000	578	0	18	2
R0[18,3]	1.012 	3.623E-4 	-	0.833	1.000	1.000	579	0	18	3
R0[18,4]	1.155 	2.503E-4 	-	0.783	1.000	1.000	580	0	18	4
R0[18,5]	1.033 	3.630E-4 	-	0.855	1.000	1.000	581	0	18	5
R0[18,7]	0.989 	3.584E-4 	-	0.865	1.000	1.000	583	0	18	7
R0[18,8]	1.052 	2.881E-4 	-	0.841	1.000	1.000	584	0	18	8
R0[18,9]	1.073 	1.037E-4 	-	2.296	1.000	1.000	585	0	18	9
R0[18,10]	1.115 	3.066E-4 	-	0.806	1.000	1.000	586	0	18	10
R0[18,11]	1.141 	3.171E-4 	-	0.803	1.000	1.000	587	0	18	11
R0[18,12]	1.072 	3.247E-4 	-	0.794	1.000	1.000	588	0	18	12
R0[18,13]	1.093 	2.487E-4 	-	0.774	1.000	1.000	589	0	18	13
R0[18,14]	1.027 	3.095E-4 	-	0.792	1.000	1.000	590	0	18	14
R0[18,15]	1.093 	3.374E-4 	-	0.676	1.000	1.000	591	0	18	15
R0[18,16]	0.002 	5.343E-3 	gn	-7.857	1.000	1.000	592	0	18	16
R0[18,17]	1.095 	3.379E-4 	-	0.734	1.000	1.000	593	0	18	17
R0[18,18]	1.037 	3.248E-4 	-	0.764	1.000	1.000	594	0	18	18
R0[18,19]	1.065 	3.446E-4 	-	0.711	1.000	1.000	595	0	18	19
R0[18,21]	0.001 	4.586E-3 	gn	-8.929	1.000	1.000	597	0	18	21
R0[18,22]	1.183 	3.016E-4 	-	0.699	1.000	1.000	598	0	18	22
R0[18,23]	1.120 	3.066E-4 	-	0.691	1.000	1.000	599	0	18	23
R0[18,24]	-0.000 	3.878E-3 	gn	51.100	1.000	1.000	600	0	18	24
R0[18,25]	-0.000 	3.857E-3 	gn	42.744	1.000	1.000	601	0	18	25
R0[18,26]	1.116 	2.954E-4 	-	0.697	1.000	1.000	602	0	18	26
R0[19,24]	-0.000 	3.890E-3 	gn	85.967	1.000	1.000	632	0	19	24
R0[20,0]	0.774 	4.113E-4 	-	0.900	1.000	1.000	640	0	20	0
R0[20,1]	0.864 	4.585E-4 	-	0.875	1.000	1.000	641	0	20	1
R0[20,2]	0.782 	4.300E-4 	-	0.905	1.000	1.000	642	0	20	2
R0[20,3]	0.852 	4.795E-4 	-	0.885	1.000	1.000	643	0	20	3
R0[20,4]	0.961 	4.408E-4 	-	0.786	1.000	1.000	644	0	20	4
R0[20,5]	1.032 	5.006E-5 	-	0.860	1.000	1.000	645	0	20	5
R0[20,7]	0.634 	5.388E-4 	-	1.130	1.000	1.000	647	0	20	7
R0[20,8]	0.001 	6.391E-3 	gn	-21.464	1.000	1.000	648	0	20	8
R0[20,9]	1.029 	2.557E-4 	-	0.818	1.000	1.000	649	0	20	9
R0[20,10]	1.082 	3.586E-4 	-	0.809	1.000	1.000	650	0	20	10
R0[20,11]	1.051 	3.333E-4 	-	0.772	1.000	1.000	651	0	20	11
R0[20,12]	1.017 	4.080E-4 	-	0.754	1.000	1.000	652	0	20	12
R0[20,13]	1.004 	3.510E-4 	-	0.742	1.000	1.000	653	0	20	13
R0[20,14]	1.112 	3.977E-4 	-	0.647	1.000	1.000	654	0	20	14
R0[20,15]	1.045 	3.477E-4 	-	0.729	1.000	1.000	655	0	20	15
R0[20,16]	1.021 	3.760E-4 	-	0.752	1.000	1.000	656	0	20	16
R0[20,17]	0.999 	3.593E-4 	-	0.747	1.000	1.000	657	0	20	17
R0[20,18]	0.816 	4.817E-4 	-	0.815	1.000	1.000	658	0	20	18
R0[20,19]	0.956 	3.872E-4 	-	0.735	1.000	1.000	659	0	20	19
R0[20,21]	1.063 	3.796E-4 	-	0.731	1.000	1.000	661	0	20	21
R0[20,22]	1.102 	3.009E-4 	-	0.696	1.000	1.000	662	0	20	22
R0[20,23]	1.030 	3.727E-4 	-	0.709	1.000	1.000	663	0	20	23
R0[20,24]	-0.000 	3.825E-3 	gn	484.070	1.000	1.000	664	0	20	24
R0[20,25]	1.045 	3.076E-4 	-	0.705	1.000	1.000	665	0	20	25
R0[20,26]	1.095 	3.640E-4 	-	0.703	1.000	1.000	666	0	20	26
R0[21,0]	0.691 	6.126E-4 	-	1.000	1.000	1.000	672	0	21	0
R0[21,1]	0.779 	5.648E-4 	-	0.904	1.000	1.000	673	0	21	1
R0[21,2]	0.815 	5.448E-4 	-	0.866	1.000	1.000	674	0	21	2
R0[21,3]	0.841 	4.197E-4 	-	0.906	1.000	1.000	675	0	21	3
R0[21,4]	0.889 	4.666E-4 	-	0.856	1.000	1.000	676	0	21	4
R0[21,5]	0.911 	5.998E-5 	-	0.882	1.000	1.000	677	0	21	5
R0[21,7]	0.966 	4.401E-4 	-	0.861	1.000	1.000	679	0	21	7
R0[21,8]	0.034 	4.125E-3 	gn	0.883	1.000	1.000	680	0	21	8
R0[21,9]	1.154 	2.134E-4 	-	0.816	1.000	1.000	681	0	21	9
R0[21,10]	1.081 	3.387E-4 	-	0.789	1.000	1.000	682	0	21	10
R0[21,11]	1.030 	3.640E-4 	-	0.771	1.000	1.000	683	0	21	11
R0[21,12]	1.001 	4.222E-4 	-	0.764	1.000	1.000	684	0	21	12
R0[21,13]	1.011 	3.818E-4 	-	0.775	1.000	1.000	685	0	21	13
R0[21,14]	0.994 	3.836E-4 	-	0.735	1.000	1.000	686	0	21	14
R0[21,15]	1.022 	3.823E-4 	-	0.753	1.000	1.000	687	0	21	15
R0[21,16]	1.014 	4.257E-4 	-	0.729	1.000	1.000	688	0	21	16
R0[21,17]	0.002 	6.492E-3 	gn	-8.560	1.000	1.000	689	0	21	17
R0[21,18]	0.787 	4.720E-4 	-	0.811	1.000	1.000	690	0	21	18
R0[21,19]	0.964 	3.688E-4 	-	0.739	1.000	1.000	691	0	21	19
R0[21,21]	1.029 	3.656E-4 	-	0.716	1.000	1.000	693	0	21	21
R0[21,22]	1.030 	4.000E-4 	-	0.710	1.000	1.000	694	0	21	22
