# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_80-047
# Object: omc1_c
# Date: 2016-12-03T07:43:50.590 (MJD: 57725.32291405092)
# Project: 88_0005_80
# Exposure: 83.89583999999999 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 130d08m04.31s 37d14m20.20s
# CRUSH version: 2.34-1
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
T0[11,19]	1.287 	1.813E-4 	-	3.013	1.000	1.000	2995	2	11	19
T0[11,20]	1.185 	6.886E-5 	-	3.029	1.000	1.000	2996	2	11	20
T0[11,21]	1.078 	3.277E-5 	-	3.329	1.000	1.000	2997	2	11	21
T0[11,23]	0.003 	5.085E-4 	gn	-13.688	1.000	1.000	2999	2	11	23
T0[11,24]	0.003 	6.072E-4 	gn	-15.888	1.000	1.000	3000	2	11	24
T0[11,25]	0.185 	5.089E-4 	g	3.851	1.000	1.000	3001	2	11	25
T0[11,26]	0.931 	1.415E-4 	-	3.403	1.000	1.000	3002	2	11	26
T0[11,27]	0.879 	3.310E-4 	-	3.300	1.000	1.000	3003	2	11	27
T0[11,28]	0.003 	5.529E-4 	gn	-30.039	1.000	1.000	3004	2	11	28
T0[11,29]	1.127 	2.939E-4 	-	2.995	1.000	1.000	3005	2	11	29
T0[11,30]	1.147 	1.802E-4 	-	3.150	1.000	1.000	3006	2	11	30
T0[11,31]	0.803 	1.760E-4 	-	3.524	1.000	1.000	3007	2	11	31
T0[12,0]	0.004 	7.169E-4 	gn	-4.539	1.000	1.000	3008	2	12	0
T0[12,1]	0.025 	7.098E-4 	gn	3.680	1.000	1.000	3009	2	12	1
T0[12,2]	0.956 	3.112E-4 	-	3.498	1.000	1.000	3010	2	12	2
T0[12,3]	0.985 	1.690E-4 	-	3.432	1.000	1.000	3011	2	12	3
T0[12,4]	1.121 	1.831E-4 	-	3.243	1.000	1.000	3012	2	12	4
T0[12,5]	1.251 	2.167E-4 	-	3.255	1.000	1.000	3013	2	12	5
T0[12,7]	1.319 	1.829E-4 	-	3.003	1.000	1.000	3015	2	12	7
T0[12,8]	1.412 	1.494E-4 	-	2.869	1.000	1.000	3016	2	12	8
T0[12,9]	1.375 	1.739E-4 	-	2.971	1.000	1.000	3017	2	12	9
T0[12,10]	1.354 	8.402E-5 	-	2.994	1.000	1.000	3018	2	12	10
T0[12,11]	1.304 	1.632E-4 	-	3.058	1.000	1.000	3019	2	12	11
T0[12,12]	1.332 	1.992E-4 	-	2.981	1.000	1.000	3020	2	12	12
T0[12,13]	1.249 	5.419E-5 	-	3.038	1.000	1.000	3021	2	12	13
T0[12,14]	0.690 	5.360E-4 	-	2.956	1.000	1.000	3022	2	12	14
T0[12,15]	1.342 	2.249E-4 	-	2.943	1.000	1.000	3023	2	12	15
T0[12,16]	1.321 	1.893E-4 	-	3.212	1.000	1.000	3024	2	12	16
T0[12,17]	1.374 	1.844E-4 	-	3.140	1.000	1.000	3025	2	12	17
T0[12,18]	1.882 	9.810E-5 	-	2.589	1.000	1.000	3026	2	12	18
T0[12,19]	1.364 	1.702E-4 	-	3.080	1.000	1.000	3027	2	12	19
T0[12,20]	1.157 	2.402E-4 	-	3.330	1.000	1.000	3028	2	12	20
T0[12,21]	1.100 	2.287E-4 	-	3.499	1.000	1.000	3029	2	12	21
T0[12,23]	0.058 	6.046E-4 	gn	3.701	1.000	1.000	3031	2	12	23
T0[12,24]	0.156 	8.480E-4 	g	3.779	1.000	1.000	3032	2	12	24
T0[12,25]	0.853 	2.933E-4 	-	3.706	1.000	1.000	3033	2	12	25
T0[12,26]	0.975 	2.129E-4 	-	3.460	1.000	1.000	3034	2	12	26
T0[12,27]	1.176 	2.602E-4 	-	2.643	1.000	1.000	3035	2	12	27
T0[12,28]	0.002 	4.987E-4 	gn	-36.911	1.000	1.000	3036	2	12	28
T0[12,29]	1.115 	2.555E-4 	-	3.125	1.000	1.000	3037	2	12	29
T0[12,30]	1.023 	2.985E-4 	-	3.370	1.000	1.000	3038	2	12	30
T0[12,31]	0.845 	3.847E-4 	-	3.462	1.000	1.000	3039	2	12	31
T0[13,0]	0.013 	7.721E-4 	gn	4.706	1.000	1.000	3040	2	13	0
T0[13,1]	0.042 	8.016E-4 	gn	4.002	1.000	1.000	3041	2	13	1
T0[13,2]	0.894 	3.314E-4 	-	3.487	1.000	1.000	3042	2	13	2
T0[13,3]	1.073 	2.842E-4 	-	3.273	1.000	1.000	3043	2	13	3
T0[13,4]	1.149 	1.024E-4 	-	3.314	1.000	1.000	3044	2	13	4
T0[13,5]	1.222 	1.678E-4 	-	3.206	1.000	1.000	3045	2	13	5
T0[13,7]	1.396 	1.750E-4 	-	2.957	1.000	1.000	3047	2	13	7
T0[13,8]	1.420 	1.837E-4 	-	2.923	1.000	1.000	3048	2	13	8
T0[13,9]	2.614 	4.745E-5 	s	2.407	1.000	1.000	3049	2	13	9
T0[13,10]	1.327 	1.696E-4 	-	3.190	1.000	1.000	3050	2	13	10
T0[13,11]	0.005 	4.855E-4 	gn	-5.463	1.000	1.000	3051	2	13	11
T0[13,12]	1.264 	1.304E-4 	-	2.918	1.000	1.000	3052	2	13	12
T0[13,13]	1.276 	9.394E-5 	-	2.910	1.000	1.000	3053	2	13	13
T0[13,14]	1.317 	2.245E-4 	-	2.929	1.000	1.000	3054	2	13	14
T0[13,15]	1.317 	2.191E-4 	-	2.990	1.000	1.000	3055	2	13	15
T0[13,16]	1.325 	1.890E-4 	-	3.224	1.000	1.000	3056	2	13	16
T0[13,17]	1.302 	1.923E-5 	-	3.375	1.000	1.000	3057	2	13	17
T0[13,18]	1.401 	1.959E-4 	-	3.090	1.000	1.000	3058	2	13	18
T0[13,19]	1.321 	1.768E-4 	-	3.156	1.000	1.000	3059	2	13	19
T0[13,20]	2.147 	8.729E-5 	s	2.393	1.000	1.000	3060	2	13	20
T0[13,21]	0.959 	3.050E-4 	-	3.604	1.000	1.000	3061	2	13	21
T0[13,23]	1.116 	2.398E-4 	-	3.147	1.000	1.000	3063	2	13	23
T0[13,24]	1.032 	8.562E-5 	-	3.187	1.000	1.000	3064	2	13	24
T0[13,25]	0.981 	2.951E-4 	-	3.419	1.000	1.000	3065	2	13	25
T0[13,26]	1.100 	2.685E-4 	-	3.322	1.000	1.000	3066	2	13	26
T0[13,27]	0.943 	2.867E-4 	-	3.380	1.000	1.000	3067	2	13	27
T0[13,28]	1.036 	3.278E-4 	-	3.007	1.000	1.000	3068	2	13	28
T0[13,29]	1.187 	2.559E-4 	-	2.946	1.000	1.000	3069	2	13	29
T0[13,30]	1.116 	2.006E-4 	-	3.272	1.000	1.000	3070	2	13	30
T0[13,31]	1.251 	2.667E-4 	-	2.536	1.000	1.000	3071	2	13	31
T0[14,0]	0.029 	6.979E-4 	gn	3.475	1.000	1.000	3072	2	14	0
T0[14,1]	0.821 	4.260E-4 	-	3.259	1.000	1.000	3073	2	14	1
T0[14,2]	0.732 	4.449E-4 	-	3.282	1.000	1.000	3074	2	14	2
T0[14,3]	0.860 	3.870E-4 	-	3.201	1.000	1.000	3075	2	14	3
T0[14,4]	0.957 	3.653E-4 	-	3.096	1.000	1.000	3076	2	14	4
T0[14,5]	1.041 	3.158E-4 	-	3.058	1.000	1.000	3077	2	14	5
T0[14,7]	1.105 	2.819E-4 	-	2.807	1.000	1.000	3079	2	14	7
T0[14,8]	1.108 	3.305E-4 	-	2.929	1.000	1.000	3080	2	14	8
T0[14,9]	1.056 	3.106E-4 	-	3.011	1.000	1.000	3081	2	14	9
T0[14,10]	1.041 	1.982E-4 	-	3.096	1.000	1.000	3082	2	14	10
T0[14,11]	1.431 	2.076E-4 	-	2.476	1.000	1.000	3083	2	14	11
T0[14,12]	1.077 	3.532E-4 	-	2.801	1.000	1.000	3084	2	14	12
T0[14,13]	1.073 	3.261E-4 	-	2.779	1.000	1.000	3085	2	14	13
T0[14,14]	1.094 	3.091E-4 	-	2.860	1.000	1.000	3086	2	14	14
T0[14,15]	0.001 	4.529E-4 	gn	-124.062	1.000	1.000	3087	2	14	15
T0[14,16]	1.030 	3.386E-4 	-	3.492	1.000	1.000	3088	2	14	16
T0[14,17]	1.064 	2.903E-4 	-	3.386	1.000	1.000	3089	2	14	17
T0[14,18]	1.050 	2.713E-4 	-	3.313	1.000	1.000	3090	2	14	18
T0[14,19]	1.023 	2.923E-4 	-	3.338	1.000	1.000	3091	2	14	19
T0[14,20]	1.154 	3.223E-4 	-	2.881	1.000	1.000	3092	2	14	20
T0[14,21]	1.779 	1.644E-4 	-	2.296	1.000	1.000	3093	2	14	21
T0[14,23]	0.925 	3.863E-4 	-	3.163	1.000	1.000	3095	2	14	23
T0[14,24]	0.989 	3.832E-4 	-	2.887	1.000	1.000	3096	2	14	24
T0[14,25]	1.048 	3.791E-4 	-	2.800	1.000	1.000	3097	2	14	25
T0[14,26]	1.013 	4.140E-4 	-	2.995	1.000	1.000	3098	2	14	26
T0[14,27]	1.031 	3.826E-4 	-	2.830	1.000	1.000	3099	2	14	27
T0[14,28]	1.000 	2.331E-4 	-	2.702	1.000	1.000	3100	2	14	28
T0[14,29]	0.919 	3.807E-4 	-	2.968	1.000	1.000	3101	2	14	29
T0[14,30]	0.894 	4.302E-4 	-	3.223	1.000	1.000	3102	2	14	30
T0[14,31]	0.768 	4.824E-4 	-	3.164	1.000	1.000	3103	2	14	31
T0[15,0]	0.050 	7.650E-4 	gn	3.492	1.000	1.000	3104	2	15	0
T0[15,1]	1.436 	1.879E-4 	-	2.333	1.000	1.000	3105	2	15	1
T0[15,2]	0.905 	3.281E-4 	-	2.279	1.000	1.000	3106	2	15	2
T0[15,3]	0.813 	4.250E-4 	-	3.173	1.000	1.000	3107	2	15	3
T0[15,4]	0.956 	2.882E-4 	-	3.132	1.000	1.000	3108	2	15	4
T0[15,5]	1.040 	3.857E-4 	-	3.041	1.000	1.000	3109	2	15	5
T0[15,7]	1.098 	3.211E-4 	-	2.963	1.000	1.000	3111	2	15	7
T0[15,8]	1.068 	3.302E-4 	-	2.954	1.000	1.000	3112	2	15	8
T0[15,9]	0.006 	4.991E-4 	gn	-4.032	1.000	1.000	3113	2	15	9
T0[15,10]	0.006 	4.893E-4 	gn	-5.322	1.000	1.000	3114	2	15	10
T0[15,11]	1.043 	3.046E-4 	-	2.836	1.000	1.000	3115	2	15	11
T0[15,12]	1.079 	2.741E-4 	-	2.776	1.000	1.000	3116	2	15	12
T0[15,13]	1.064 	2.788E-4 	-	2.770	1.000	1.000	3117	2	15	13
T0[15,14]	0.862 	3.989E-4 	-	3.272	1.000	1.000	3118	2	15	14
T0[15,15]	1.939 	1.167E-4 	-	2.240	1.000	1.000	3119	2	15	15
T0[15,16]	0.930 	9.704E-5 	-	3.741	1.000	1.000	3120	2	15	16
T0[15,17]	1.016 	2.986E-4 	-	3.530	1.000	1.000	3121	2	15	17
T0[15,18]	1.072 	3.282E-4 	-	3.300	1.000	1.000	3122	2	15	18
T0[15,19]	1.069 	3.315E-4 	-	3.181	1.000	1.000	3123	2	15	19
T0[15,20]	1.027 	3.285E-4 	-	3.181	1.000	1.000	3124	2	15	20
T0[15,21]	1.989 	1.461E-4 	-	2.107	1.000	1.000	3125	2	15	21
T0[15,23]	1.040 	3.353E-4 	-	2.808	1.000	1.000	3127	2	15	23
T0[15,24]	1.133 	3.012E-4 	-	2.785	1.000	1.000	3128	2	15	24
T0[15,25]	1.138 	3.382E-4 	-	2.746	1.000	1.000	3129	2	15	25
T0[15,26]	1.085 	2.976E-4 	-	2.540	1.000	1.000	3130	2	15	26
T0[15,27]	1.069 	3.006E-6 	-	2.816	1.000	1.000	3131	2	15	27
T0[15,28]	1.057 	3.787E-4 	-	2.570	1.000	1.000	3132	2	15	28
T0[15,29]	0.954 	4.205E-4 	-	3.006	1.000	1.000	3133	2	15	29
T0[15,30]	0.797 	4.606E-4 	-	3.407	1.000	1.000	3134	2	15	30
T0[15,31]	0.126 	1.008E-3 	g	3.291	1.000	1.000	3135	2	15	31
T0[16,0]	0.048 	7.532E-4 	gn	3.900	1.000	1.000	3136	2	16	0
T0[16,1]	1.166 	2.234E-4 	-	2.777	1.000	1.000	3137	2	16	1
T0[16,2]	0.820 	3.535E-4 	-	3.456	1.000	1.000	3138	2	16	2
T0[16,3]	0.975 	2.498E-4 	-	3.296	1.000	1.000	3139	2	16	3
T0[16,4]	1.172 	1.675E-4 	-	3.186	1.000	1.000	3140	2	16	4
T0[16,5]	1.231 	2.481E-4 	-	3.084	1.000	1.000	3141	2	16	5
T0[16,7]	1.228 	2.634E-4 	-	3.084	1.000	1.000	3143	2	16	7
T0[16,8]	1.243 	2.387E-4 	-	2.922	1.000	1.000	3144	2	16	8
T0[16,9]	1.698 	1.489E-4 	-	2.392	1.000	1.000	3145	2	16	9
T0[16,10]	1.285 	2.328E-4 	-	2.939	1.000	1.000	3146	2	16	10
T0[16,11]	1.296 	2.335E-4 	-	2.896	1.000	1.000	3147	2	16	11
T0[16,12]	1.298 	2.254E-4 	-	2.859	1.000	1.000	3148	2	16	12
T0[16,13]	1.150 	2.644E-4 	-	2.944	1.000	1.000	3149	2	16	13
T0[16,14]	0.005 	4.585E-4 	gn	-7.266	1.000	1.000	3150	2	16	14
T0[16,15]	1.215 	2.390E-4 	-	3.125	1.000	1.000	3151	2	16	15
T0[16,16]	1.175 	1.896E-4 	-	3.301	1.000	1.000	3152	2	16	16
T0[16,17]	1.224 	2.315E-4 	-	3.339	1.000	1.000	3153	2	16	17
T0[16,18]	0.007 	4.578E-4 	gn	-6.234	1.000	1.000	3154	2	16	18
T0[16,19]	1.242 	1.367E-5 	-	3.638	1.000	1.000	3155	2	16	19
T0[16,20]	0.938 	2.247E-4 	-	3.346	1.000	1.000	3156	2	16	20
T0[16,21]	1.126 	1.273E-4 	-	3.095	1.000	1.000	3157	2	16	21
T0[16,23]	1.241 	2.520E-4 	-	2.776	1.000	1.000	3159	2	16	23
T0[16,24]	1.340 	2.479E-4 	-	2.725	1.000	1.000	3160	2	16	24
T0[16,25]	1.364 	2.333E-4 	-	2.658	1.000	1.000	3161	2	16	25
T0[16,26]	1.384 	1.702E-4 	-	2.559	1.000	1.000	3162	2	16	26
T0[16,27]	1.385 	2.527E-4 	-	2.495	1.000	1.000	3163	2	16	27
T0[16,28]	1.289 	2.109E-4 	-	2.396	1.000	1.000	3164	2	16	28
T0[16,29]	1.101 	2.897E-4 	-	3.021	1.000	1.000	3165	2	16	29
T0[16,30]	0.989 	2.523E-4 	-	3.386	1.000	1.000	3166	2	16	30
T0[16,31]	0.074 	1.045E-3 	g	3.311	1.000	1.000	3167	2	16	31
T0[17,0]	0.633 	5.951E-4 	-	3.624	1.000	1.000	3168	2	17	0
T0[17,1]	1.009 	1.724E-4 	-	3.231	1.000	1.000	3169	2	17	1
T0[17,2]	0.941 	1.640E-4 	-	3.314	1.000	1.000	3170	2	17	2
T0[17,3]	2.225 	4.633E-5 	-	2.439	1.000	1.000	3171	2	17	3
T0[17,4]	1.145 	2.183E-4 	-	3.307	1.000	1.000	3172	2	17	4
T0[17,5]	1.147 	2.157E-4 	-	3.338	1.000	1.000	3173	2	17	5
T0[17,7]	1.234 	7.052E-5 	-	3.111	1.000	1.000	3175	2	17	7
T0[17,8]	1.268 	1.930E-4 	-	3.007	1.000	1.000	3176	2	17	8
T0[17,9]	1.218 	2.385E-4 	-	3.017	1.000	1.000	3177	2	17	9
T0[17,10]	0.007 	4.636E-4 	gn	-3.645	1.000	1.000	3178	2	17	10
T0[17,11]	1.245 	2.547E-4 	-	2.989	1.000	1.000	3179	2	17	11
T0[17,12]	1.316 	2.172E-4 	-	2.868	1.000	1.000	3180	2	17	12
T0[17,13]	1.226 	2.724E-4 	-	2.980	1.000	1.000	3181	2	17	13
T0[17,14]	1.231 	2.106E-4 	-	3.032	1.000	1.000	3182	2	17	14
T0[17,15]	1.243 	2.429E-4 	-	3.038	1.000	1.000	3183	2	17	15
T0[17,16]	1.210 	2.286E-4 	-	3.176	1.000	1.000	3184	2	17	16
T0[17,17]	1.182 	2.638E-4 	-	3.302	1.000	1.000	3185	2	17	17
T0[17,18]	1.173 	2.493E-4 	-	3.214	1.000	1.000	3186	2	17	18
T0[17,19]	1.009 	3.739E-4 	-	3.326	1.000	1.000	3187	2	17	19
T0[17,20]	1.116 	2.665E-4 	-	3.291	1.000	1.000	3188	2	17	20
T0[17,21]	1.122 	2.629E-4 	-	3.187	1.000	1.000	3189	2	17	21
T0[17,23]	1.164 	2.809E-4 	-	2.991	1.000	1.000	3191	2	17	23
T0[17,24]	1.331 	2.500E-4 	-	2.628	1.000	1.000	3192	2	17	24
T0[17,25]	1.342 	2.277E-4 	-	2.625	1.000	1.000	3193	2	17	25
T0[17,26]	1.395 	1.940E-4 	-	2.526	1.000	1.000	3194	2	17	26
T0[17,27]	1.363 	2.312E-4 	-	2.512	1.000	1.000	3195	2	17	27
T0[17,28]	1.346 	2.398E-4 	-	2.486	1.000	1.000	3196	2	17	28
T0[17,29]	1.180 	2.774E-4 	-	2.906	1.000	1.000	3197	2	17	29
T0[17,30]	0.003 	7.155E-4 	gn	-21.076	1.000	1.000	3198	2	17	30
T0[17,31]	0.378 	1.146E-3 	-	3.852	1.000	1.000	3199	2	17	31
T0[18,0]	0.052 	7.613E-4 	gn	3.369	1.000	1.000	3200	2	18	0
T0[18,1]	0.894 	2.948E-4 	-	3.412	1.000	1.000	3201	2	18	1
T0[18,2]	0.884 	1.713E-4 	-	3.361	1.000	1.000	3202	2	18	2
T0[18,3]	0.873 	3.261E-4 	-	3.360	1.000	1.000	3203	2	18	3
T0[18,4]	0.946 	3.091E-4 	-	3.471	1.000	1.000	3204	2	18	4
T0[18,5]	0.997 	3.029E-4 	-	3.506	1.000	1.000	3205	2	18	5
T0[18,7]	1.042 	2.920E-4 	-	3.211	1.000	1.000	3207	2	18	7
T0[18,8]	1.087 	2.463E-4 	-	3.087	1.000	1.000	3208	2	18	8
T0[18,9]	1.094 	2.986E-4 	-	3.172	1.000	1.000	3209	2	18	9
T0[18,10]	1.067 	3.108E-4 	-	3.358	1.000	1.000	3210	2	18	10
T0[18,11]	1.031 	3.045E-4 	-	3.244	1.000	1.000	3211	2	18	11
T0[18,12]	1.034 	2.843E-4 	-	3.142	1.000	1.000	3212	2	18	12
T0[18,13]	1.470 	2.218E-4 	-	2.533	1.000	1.000	3213	2	18	13
T0[18,14]	1.097 	2.926E-4 	-	3.115	1.000	1.000	3214	2	18	14
T0[18,15]	1.038 	2.462E-4 	-	3.355	1.000	1.000	3215	2	18	15
T0[18,16]	0.907 	3.136E-4 	-	3.508	1.000	1.000	3216	2	18	16
T0[18,17]	1.072 	1.774E-4 	-	3.218	1.000	1.000	3217	2	18	17
T0[18,18]	1.000 	3.239E-4 	-	3.197	1.000	1.000	3218	2	18	18
T0[18,19]	0.889 	3.750E-4 	-	3.330	1.000	1.000	3219	2	18	19
T0[18,20]	0.968 	3.280E-4 	-	3.408	1.000	1.000	3220	2	18	20
T0[18,21]	0.006 	4.893E-4 	gn	-6.072	1.000	1.000	3221	2	18	21
T0[18,23]	0.999 	3.575E-4 	-	3.089	1.000	1.000	3223	2	18	23
T0[18,24]	1.154 	3.330E-4 	-	2.710	1.000	1.000	3224	2	18	24
T0[18,25]	1.194 	2.806E-4 	-	2.694	1.000	1.000	3225	2	18	25
T0[18,26]	1.187 	4.549E-5 	-	2.803	1.000	1.000	3226	2	18	26
T0[18,27]	1.232 	2.494E-4 	-	2.679	1.000	1.000	3227	2	18	27
T0[18,28]	2.211 	1.090E-4 	-	1.699	1.000	1.000	3228	2	18	28
T0[18,29]	1.045 	1.804E-4 	-	2.887	1.000	1.000	3229	2	18	29
T0[18,30]	1.026 	3.021E-4 	-	2.778	1.000	1.000	3230	2	18	30
T0[18,31]	0.796 	5.137E-4 	-	3.243	1.000	1.000	3231	2	18	31
T0[19,0]	0.038 	7.186E-4 	gn	3.348	1.000	1.000	3232	2	19	0
T0[19,1]	0.930 	3.897E-4 	-	3.451	1.000	1.000	3233	2	19	1
T0[19,2]	0.780 	4.609E-4 	-	3.556	1.000	1.000	3234	2	19	2
T0[19,3]	0.888 	3.707E-4 	-	3.466	1.000	1.000	3235	2	19	3
T0[19,4]	0.920 	3.607E-4 	-	3.558	1.000	1.000	3236	2	19	4
T0[19,5]	0.923 	3.488E-4 	-	3.536	1.000	1.000	3237	2	19	5
T0[19,7]	0.904 	3.515E-4 	-	3.283	1.000	1.000	3239	2	19	7
T0[19,8]	0.953 	3.550E-4 	-	3.397	1.000	1.000	3240	2	19	8
T0[19,9]	1.042 	2.847E-4 	-	3.315	1.000	1.000	3241	2	19	9
T0[19,10]	1.018 	2.666E-4 	-	3.551	1.000	1.000	3242	2	19	10
T0[19,11]	0.989 	3.532E-4 	-	3.453	1.000	1.000	3243	2	19	11
T0[19,12]	1.225 	2.153E-4 	-	2.633	1.000	1.000	3244	2	19	12
T0[19,13]	0.000 	4.411E-4 	gn	-246.133	1.000	1.000	3245	2	19	13
T0[19,14]	1.039 	3.410E-4 	-	3.289	1.000	1.000	3246	2	19	14
T0[19,15]	1.008 	3.123E-4 	-	3.358	1.000	1.000	3247	2	19	15
T0[19,16]	0.157 	6.613E-4 	g	4.013	1.000	1.000	3248	2	19	16
T0[19,17]	1.066 	2.807E-4 	-	3.217	1.000	1.000	3249	2	19	17
T0[19,18]	0.030 	4.860E-4 	gn	1.538	1.000	1.000	3250	2	19	18
T0[19,19]	0.891 	3.547E-4 	-	3.129	1.000	1.000	3251	2	19	19
T0[19,20]	1.011 	3.631E-4 	-	3.368	1.000	1.000	3252	2	19	20
T0[19,21]	1.604 	1.847E-4 	-	2.701	1.000	1.000	3253	2	19	21
T0[19,23]	1.036 	5.885E-5 	-	2.798	1.000	1.000	3255	2	19	23
T0[19,24]	1.173 	2.924E-4 	-	2.662	1.000	1.000	3256	2	19	24
T0[19,25]	1.278 	4.309E-6 	-	3.070	1.000	1.000	3257	2	19	25
T0[19,26]	1.192 	3.018E-4 	-	3.051	1.000	1.000	3258	2	19	26
T0[19,27]	1.211 	2.873E-4 	-	2.775	1.000	1.000	3259	2	19	27
T0[19,28]	1.192 	2.937E-4 	-	2.428	1.000	1.000	3260	2	19	28
T0[19,29]	0.952 	4.203E-4 	-	3.145	1.000	1.000	3261	2	19	29
T0[19,30]	1.014 	3.519E-4 	-	2.828	1.000	1.000	3262	2	19	30
T0[19,31]	0.373 	1.098E-3 	-	3.370	1.000	1.000	3263	2	19	31
T0[20,0]	0.049 	7.180E-4 	gn	3.178	1.000	1.000	3264	2	20	0
T0[20,1]	0.925 	2.408E-4 	-	3.730	1.000	1.000	3265	2	20	1
T0[20,2]	0.880 	5.014E-4 	-	3.522	1.000	1.000	3266	2	20	2
T0[20,3]	0.887 	3.971E-4 	-	3.517	1.000	1.000	3267	2	20	3
T0[20,4]	1.008 	1.411E-4 	-	3.648	1.000	1.000	3268	2	20	4
T0[20,5]	0.983 	2.750E-4 	-	3.551	1.000	1.000	3269	2	20	5
T0[20,7]	1.064 	2.841E-4 	-	3.293	1.000	1.000	3271	2	20	7
T0[20,8]	1.050 	2.771E-4 	-	3.221	1.000	1.000	3272	2	20	8
T0[20,9]	0.006 	4.120E-4 	gn	-7.665	1.000	1.000	3273	2	20	9
T0[20,10]	0.990 	2.929E-4 	-	3.713	1.000	1.000	3274	2	20	10
T0[20,11]	0.007 	4.579E-4 	gn	-5.196	1.000	1.000	3275	2	20	11
T0[20,12]	1.050 	3.345E-4 	-	3.112	1.000	1.000	3276	2	20	12
T0[20,13]	0.005 	4.611E-4 	gn	-9.464	1.000	1.000	3277	2	20	13
T0[20,14]	1.145 	2.795E-4 	-	3.314	1.000	1.000	3278	2	20	14
T0[20,15]	1.069 	3.898E-5 	-	2.903	1.000	1.000	3279	2	20	15
T0[20,16]	2.683 	4.200E-5 	-	3.044	1.000	1.000	3280	2	20	16
T0[20,17]	1.165 	6.071E-5 	-	3.072	1.000	1.000	3281	2	20	17
T0[20,18]	1.156 	2.886E-4 	-	2.801	1.000	1.000	3282	2	20	18
T0[20,19]	1.144 	1.608E-4 	-	2.757	1.000	1.000	3283	2	20	19
T0[20,20]	1.049 	3.490E-4 	-	3.057	1.000	1.000	3284	2	20	20
T0[20,21]	1.037 	3.074E-4 	-	3.170	1.000	1.000	3285	2	20	21
T0[20,23]	1.203 	2.820E-4 	-	2.430	1.000	1.000	3287	2	20	23
T0[20,24]	1.285 	2.604E-4 	-	2.320	1.000	1.000	3288	2	20	24
T0[20,25]	1.202 	3.540E-4 	-	2.756	1.000	1.000	3289	2	20	25
T0[20,26]	1.155 	3.132E-4 	-	3.010	1.000	1.000	3290	2	20	26
T0[20,27]	1.325 	2.501E-4 	-	2.597	1.000	1.000	3291	2	20	27
T0[20,28]	1.249 	2.576E-4 	-	2.463	1.000	1.000	3292	2	20	28
T0[20,29]	0.998 	1.557E-4 	-	2.997	1.000	1.000	3293	2	20	29
T0[20,30]	0.003 	7.826E-4 	gn	-16.434	1.000	1.000	3294	2	20	30
T0[20,31]	0.200 	1.251E-3 	g	3.499	1.000	1.000	3295	2	20	31
T0[21,0]	0.033 	6.854E-4 	gn	1.829	1.000	1.000	3296	2	21	0
T0[21,1]	0.896 	2.272E-4 	-	3.743	1.000	1.000	3297	2	21	1
T0[21,2]	0.906 	2.956E-4 	-	3.578	1.000	1.000	3298	2	21	2
T0[21,3]	0.911 	4.485E-4 	-	3.472	1.000	1.000	3299	2	21	3
T0[21,4]	0.960 	3.688E-4 	-	3.432	1.000	1.000	3300	2	21	4
T0[21,5]	0.992 	3.622E-4 	-	3.451	1.000	1.000	3301	2	21	5
T0[21,7]	1.099 	3.119E-4 	-	3.099	1.000	1.000	3303	2	21	7
T0[21,8]	1.140 	2.515E-4 	-	3.220	1.000	1.000	3304	2	21	8
T0[21,9]	1.110 	2.820E-4 	-	3.273	1.000	1.000	3305	2	21	9
T0[21,10]	1.098 	2.323E-4 	-	3.439	1.000	1.000	3306	2	21	10
T0[21,11]	1.105 	2.606E-4 	-	3.267	1.000	1.000	3307	2	21	11
T0[21,12]	1.161 	2.685E-4 	-	3.110	1.000	1.000	3308	2	21	12
T0[21,13]	1.120 	2.965E-4 	-	3.167	1.000	1.000	3309	2	21	13
T0[21,14]	1.173 	2.786E-4 	-	3.199	1.000	1.000	3310	2	21	14
T0[21,15]	1.206 	2.750E-4 	-	3.285	1.000	1.000	3311	2	21	15
T0[21,16]	1.146 	2.868E-4 	-	3.118	1.000	1.000	3312	2	21	16
T0[21,17]	1.085 	3.664E-4 	-	2.980	1.000	1.000	3313	2	21	17
T0[21,18]	1.166 	3.170E-4 	-	2.672	1.000	1.000	3314	2	21	18
T0[21,19]	1.148 	3.310E-4 	-	2.568	1.000	1.000	3315	2	21	19
T0[21,20]	1.050 	3.380E-4 	-	2.815	1.000	1.000	3316	2	21	20
